id,filtered_words,features,label_index
R033,medical bill true. since green allow might minute keep agree. experts discuss ongoing developments education.,"(10000,[551,3357,3614,3924,4506,4687,4835,5047,5493,6287,6521,8135,8268,9462,9594],[4.42484663185681,4.42484663185681,0.6753425559264385,3.914021008090819,0.691153161953081,0.691153161953081,4.42484663185681,2.7200985396183848,4.830311739964974,3.914021008090819,5.117993812416755,3.914021008090819,3.383392757028649,0.691153161953081,4.137164559405029])",1.0
R045,media shake compare detail administration style about. pm visit economic attorney step. according address continue story defense. experts discuss ongoing developments technology breakthrough.,"(10000,[176,698,743,1020,1143,1209,2176,2180,2227,2835,3614,4454,4506,4687,4853,5185,6855,7026,7564,8000,9144,9246,9462],[5.117993812416755,4.019381523748645,3.7316994512968646,2.455405985391302,4.137164559405029,3.8187108282864943,5.117993812416755,4.019381523748645,2.7200985396183848,5.117993812416755,0.6753425559264385,5.117993812416755,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551,4.42484663185681,4.270695952029551,4.42484663185681,4.137164559405029,2.60568818844064,4.42484663185681,0.691153161953081])",1.0
R116,wrong five even. maybe voice third surface. mouth different soon. experts discuss ongoing developments education.,"(10000,[3530,3614,4506,4687,4818,5047,5417,5635,5974,6512,6683,7177,7497,8771,9462],[3.8187108282864943,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551,2.7200985396183848,4.607168188650764,5.117993812416755,3.7316994512968646,4.42484663185681,4.270695952029551,4.607168188650764,4.270695952029551,4.607168188650764,0.691153161953081])",1.0
F056,fast high voice sport data back official. west school art. — shocking claims celebrity scandal surface internet.,"(10000,[503,1695,2116,2679,3486,3530,4043,4921,5085,5382,5850,7281,7936,8278,8338,8430,9263],[0.691153161953081,4.019381523748645,4.270695952029551,4.137164559405029,2.849310271098391,3.8187108282864943,4.019381523748645,2.849310271098391,3.577548771469606,4.830311739964974,0.691153161953081,0.6832166123573445,0.691153161953081,4.830311739964974,0.691153161953081,4.137164559405029,3.8187108282864943])",0.0
R043,short fish agreement among. less everyone small treat describe. experts discuss ongoing developments policy.,"(10000,[222,1195,1262,1376,2071,3614,4506,4687,6944,7309,8413,8750,8893,9462],[3.5085558999826545,4.270695952029551,4.137164559405029,3.7316994512968646,5.117993812416755,0.6753425559264385,0.691153161953081,0.691153161953081,2.849310271098391,5.117993812416755,3.6516567436233283,3.914021008090819,4.42484663185681,0.691153161953081])",1.0
R145,indeed want since represent professional. garden make key student return break to. give probably name game song try. drop form matter now. experts discuss ongoing developments economic growth.,"(10000,[15,635,668,2297,2402,3131,3525,3536,3614,3783,3802,3960,4506,4687,4934,5621,5936,6287,7350,7691,7712,8577,8717,8975,9034,9144,9413,9462],[4.270695952029551,4.830311739964974,3.8187108282864943,4.137164559405029,4.019381523748645,4.019381523748645,4.270695952029551,4.607168188650764,0.6753425559264385,4.42484663185681,4.830311739964974,4.830311739964974,0.691153161953081,0.691153161953081,4.42484663185681,4.019381523748645,4.607168188650764,3.914021008090819,4.137164559405029,5.117993812416755,4.270695952029551,4.270695952029551,3.8187108282864943,4.137164559405029,2.920769235080536,2.60568818844064,5.117993812416755,0.691153161953081])",1.0
F200,young finish design special service. cup marriage audience. decade establish woman executive run. — shocking claims secret cure surface internet.,"(10000,[503,1055,2923,3059,3177,3892,3922,4221,4563,5850,6030,6229,6578,6747,7281,7809,7912,7936,8338,9966],[0.691153161953081,3.914021008090819,4.607168188650764,4.270695952029551,5.523458920524919,2.5530444549552183,4.270695952029551,5.523458920524919,3.7316994512968646,0.691153161953081,4.42484663185681,4.607168188650764,4.137164559405029,2.5530444549552183,0.6832166123573445,4.270695952029551,5.117993812416755,0.691153161953081,0.691153161953081,4.830311739964974])",0.0
F034,century someone pass consider church will. tell recognize practice produce admit necessary. — shocking claims celebrity scandal surface internet.,"(10000,[312,503,1107,1273,1648,1850,3486,3671,4280,4921,5850,7281,7841,7936,8171,8338,8392,8656,8714],[4.137164559405029,0.691153161953081,4.830311739964974,3.914021008090819,4.830311739964974,4.137164559405029,2.849310271098391,4.270695952029551,4.830311739964974,2.849310271098391,0.691153161953081,0.6832166123573445,4.42484663185681,0.691153161953081,4.270695952029551,0.691153161953081,3.914021008090819,5.117993812416755,4.607168188650764])",0.0
F149,show center prove commercial pull nature consumer consumer. — shocking claims secret cure surface internet.,"(10000,[503,1480,3611,3892,4019,5094,5214,5850,6443,6597,6747,7281,7936,8338,9475],[0.691153161953081,4.019381523748645,4.137164559405029,2.5530444549552183,4.019381523748645,4.42484663185681,4.270695952029551,0.691153161953081,3.2721671219184243,3.8187108282864943,2.5530444549552183,0.6832166123573445,0.691153161953081,0.691153161953081,3.6516567436233283])",0.0
F051,offer front whole western. represent republican approach challenge mean raise adult. — shocking claims secret cure surface internet.,"(10000,[503,504,627,909,2958,3095,3497,3527,3892,4616,5850,5935,6747,7281,7904,7936,8338,8717],[0.691153161953081,4.137164559405029,4.019381523748645,3.8187108282864943,3.8187108282864943,4.137164559405029,3.914021008090819,4.270695952029551,2.5530444549552183,4.42484663185681,0.691153161953081,4.137164559405029,2.5530444549552183,0.6832166123573445,5.523458920524919,0.691153161953081,0.691153161953081,3.8187108282864943])",0.0
F089,person sing out. responsibility sure including leader physical never. sort later tree true federal tonight candidate. — shocking claims flat earth surface internet.,"(10000,[503,547,560,633,1526,1821,2918,3249,3389,3502,5720,5778,5850,5871,6451,7040,7188,7281,7334,7936,8338,8649,9676],[0.691153161953081,5.523458920524919,4.137164559405029,4.019381523748645,3.914021008090819,4.42484663185681,3.0385522707369192,3.577548771469606,4.42484663185681,4.270695952029551,4.42484663185681,5.117993812416755,0.691153161953081,4.607168188650764,3.914021008090819,5.523458920524919,4.42484663185681,0.6832166123573445,4.270695952029551,0.691153161953081,0.691153161953081,4.019381523748645,3.0385522707369192])",0.0
F135,food watch glass next. interest couple similar age world old. billion baby authority fill. — shocking claims flat earth surface internet.,"(10000,[70,258,453,503,1176,1348,2708,2812,2918,5844,5850,6932,7046,7281,7702,7936,8338,8653,8791,9360,9676],[4.270695952029551,4.019381523748645,4.270695952029551,0.691153161953081,4.137164559405029,4.830311739964974,4.270695952029551,5.523458920524919,3.0385522707369192,3.6516567436233283,0.691153161953081,4.607168188650764,4.830311739964974,0.6832166123573445,4.270695952029551,0.691153161953081,0.691153161953081,4.137164559405029,4.42484663185681,4.019381523748645,3.0385522707369192])",0.0
F088,trade send defense country material deal per. small meet medical value eight front law blue. — shocking claims government cover-up surface internet.,"(10000,[222,419,503,504,1236,1433,2259,2722,3231,3543,3979,5523,5850,7281,7403,7870,7936,8268,8338,8482,9813,9940],[3.5085558999826545,4.830311739964974,0.691153161953081,4.137164559405029,4.42484663185681,4.830311739964974,2.849310271098391,5.117993812416755,4.607168188650764,4.270695952029551,3.914021008090819,4.137164559405029,0.691153161953081,0.6832166123573445,4.830311739964974,4.42484663185681,0.691153161953081,3.383392757028649,0.691153161953081,4.019381523748645,2.997730276216664,4.019381523748645])",0.0
R010,card situation bed glass. work treatment power truth. rule yet rule well. experts discuss ongoing developments election.,"(10000,[343,2144,3056,3136,3556,3614,4037,4506,4687,6373,8015,8833,9432,9462,9497,9527],[8.274329118810059,5.117993812416755,4.137164559405029,3.914021008090819,2.8844015909096608,0.6753425559264385,4.019381523748645,0.691153161953081,0.691153161953081,4.42484663185681,4.42484663185681,5.117993812416755,3.914021008090819,0.691153161953081,4.42484663185681,3.8187108282864943])",1.0
R211,rock mean election purpose. none individual necessary. experts discuss ongoing developments policy.,"(10000,[132,574,909,1107,3614,4506,4687,6944,8614,8734,9462,9831],[4.270695952029551,4.42484663185681,3.8187108282864943,4.830311739964974,0.6753425559264385,0.691153161953081,0.691153161953081,2.849310271098391,4.270695952029551,4.830311739964974,0.691153161953081,3.914021008090819])",1.0
F204,people court stock also meeting really true. nature claim night method. — shocking claims miracle drug surface internet.,"(10000,[20,503,793,1256,3611,3792,4112,4263,4568,5493,5850,6869,7281,7860,7936,8338,8463,8937],[4.137164559405029,0.691153161953081,4.42484663185681,3.125563647726549,4.137164559405029,4.137164559405029,4.830311739964974,5.117993812416755,4.42484663185681,4.830311739964974,0.691153161953081,3.914021008090819,0.6832166123573445,2.958509563063383,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551])",0.0
F168,seem live tell natural computer. less say notice structure. cause knowledge many east. — shocking claims miracle drug surface internet.,"(10000,[316,493,503,1167,1195,1256,1525,1850,2588,4988,5188,5392,5850,5862,7281,7393,7860,7864,7936,8338],[5.117993812416755,4.270695952029551,0.691153161953081,4.830311739964974,4.270695952029551,3.125563647726549,4.019381523748645,4.137164559405029,4.607168188650764,4.019381523748645,4.42484663185681,4.830311739964974,0.691153161953081,4.137164559405029,0.6832166123573445,5.523458920524919,2.958509563063383,4.607168188650764,0.691153161953081,0.691153161953081])",0.0
R011,unit finally kitchen movement cell open. see various listen course. concern realize force per. experts discuss ongoing developments public health.,"(10000,[391,429,756,1236,1582,1770,1817,1968,3210,3614,4499,4506,4687,5294,5354,6219,6335,6647,7381,9462],[4.607168188650764,4.270695952029551,4.607168188650764,4.42484663185681,4.42484663185681,2.958509563063383,4.137164559405029,3.8187108282864943,4.607168188650764,0.6753425559264385,5.523458920524919,0.691153161953081,0.691153161953081,4.019381523748645,4.42484663185681,3.125563647726549,4.137164559405029,3.914021008090819,4.607168188650764,0.691153161953081])",1.0
R232,education congress bag fire three identify hour. bring court hot success. single environment behind around center wear. experts discuss ongoing developments climate change.,"(10000,[415,821,1480,2059,2407,3057,3529,3614,3967,4346,4506,4568,4687,5191,5530,5925,6197,7825,7889,8280,8728,9462,9693],[4.270695952029551,2.849310271098391,4.019381523748645,2.661258039595451,4.607168188650764,4.019381523748645,5.117993812416755,0.6753425559264385,3.8187108282864943,4.42484663185681,0.691153161953081,4.42484663185681,0.691153161953081,4.42484663185681,4.607168188650764,4.137164559405029,3.7316994512968646,5.117993812416755,4.019381523748645,4.830311739964974,4.137164559405029,0.691153161953081,3.914021008090819])",1.0
R042,project want time those. always usually east late machine everybody. though manager southern expert clearly. experts discuss ongoing developments public health.,"(10000,[914,1652,1657,1770,1985,2230,2806,2990,3079,3385,3614,3743,4506,4687,6219,6576,7712,8040,8157,9011,9462],[4.137164559405029,3.577548771469606,4.830311739964974,2.958509563063383,4.830311739964974,3.577548771469606,5.117993812416755,4.137164559405029,4.019381523748645,4.270695952029551,0.6753425559264385,4.019381523748645,0.691153161953081,0.691153161953081,3.125563647726549,3.914021008090819,4.270695952029551,3.914021008090819,4.137164559405029,4.830311739964974,0.691153161953081])",1.0
F182,data base force. including two tell board trade. among none bar about. — shocking claims hoax surface internet.,"(10000,[503,1695,1850,2176,4377,4728,5850,6291,7166,7281,7332,7334,7362,7454,7936,8173,8338,9831],[0.691153161953081,4.019381523748645,4.137164559405029,5.117993812416755,2.60568818844064,4.607168188650764,0.691153161953081,5.117993812416755,4.607168188650764,0.6832166123573445,4.270695952029551,4.270695952029551,4.137164559405029,3.914021008090819,0.691153161953081,3.577548771469606,0.691153161953081,3.914021008090819])",0.0
F036,beat example determine answer alone. standard music reach interest western. — shocking claims miracle drug surface internet.,"(10000,[70,503,1256,2569,2967,3497,3619,5850,6370,7281,7734,7860,7936,8338,8386,9606,9925],[4.270695952029551,0.691153161953081,3.125563647726549,3.8187108282864943,4.270695952029551,3.914021008090819,4.019381523748645,0.691153161953081,4.42484663185681,0.6832166123573445,4.137164559405029,2.958509563063383,0.691153161953081,0.691153161953081,3.7316994512968646,4.270695952029551,4.830311739964974])",0.0
F068,weight sort suggest quality win beat. garden thousand night song myself. — shocking claims secret cure surface internet.,"(10000,[503,2398,2895,3506,3892,5720,5850,5936,6747,6798,6869,7281,7350,7816,7936,8004,8338,9612],[0.691153161953081,4.270695952029551,5.523458920524919,4.607168188650764,2.5530444549552183,4.42484663185681,0.691153161953081,4.607168188650764,2.5530444549552183,4.607168188650764,3.914021008090819,0.6832166123573445,4.137164559405029,4.607168188650764,0.691153161953081,4.42484663185681,0.691153161953081,4.830311739964974])",0.0
R015,reach special wide effect list. attack employee effect. experts discuss ongoing developments election.,"(10000,[1055,1890,2836,3556,3614,4506,4687,5693,6324,6548,8386,8961,9462],[3.914021008090819,4.830311739964974,4.137164559405029,2.8844015909096608,0.6753425559264385,0.691153161953081,0.691153161953081,4.270695952029551,4.137164559405029,4.270695952029551,3.7316994512968646,4.830311739964974,0.691153161953081])",1.0
R147,learn general reduce skill kid use small. usually gun still near civil. candidate natural effort firm. experts discuss ongoing developments climate change.,"(10000,[821,2059,2551,2990,3445,3614,3712,3723,4358,4464,4506,4687,4988,5133,5465,5726,5967,5974,8159,8313,9462,9968],[2.849310271098391,2.661258039595451,5.117993812416755,4.137164559405029,5.117993812416755,0.6753425559264385,3.914021008090819,4.830311739964974,3.7316994512968646,4.270695952029551,0.691153161953081,0.691153161953081,4.019381523748645,3.6516567436233283,3.7316994512968646,4.019381523748645,4.607168188650764,3.7316994512968646,3.7316994512968646,4.137164559405029,0.691153161953081,4.019381523748645])",1.0
F198,ability company hard bag able account reach. small financial prevent affect purpose camera. — shocking claims government cover-up surface internet.,"(10000,[222,415,503,942,2259,3192,3252,3496,3681,5125,5850,6055,7281,7407,7936,8089,8338,9187,9472,9813],[3.5085558999826545,4.270695952029551,0.691153161953081,3.914021008090819,2.849310271098391,4.42484663185681,4.830311739964974,4.270695952029551,4.270695952029551,4.019381523748645,0.691153161953081,4.270695952029551,0.6832166123573445,4.830311739964974,0.691153161953081,4.270695952029551,0.691153161953081,4.607168188650764,5.117993812416755,2.997730276216664])",0.0
R081,main else sit far sort door event sing. fill technology turn father. experts discuss ongoing developments climate change.,"(10000,[821,1020,1637,2059,3614,3886,4066,4158,4506,4687,4847,5034,5720,6946,7728,9132,9462,9727],[2.849310271098391,2.455405985391302,4.42484663185681,2.661258039595451,0.6753425559264385,4.607168188650764,4.830311739964974,4.607168188650764,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,4.42484663185681,4.019381523748645,4.019381523748645,5.117993812416755,0.691153161953081,4.42484663185681])",1.0
F050,gas big ball drive try. space option one ok stuff prove people. — shocking claims aliens surface internet.,"(10000,[503,650,815,2645,3048,3166,3960,5214,5607,5850,6325,7281,7492,7722,7936,8338,9188,9613],[0.691153161953081,2.958509563063383,3.914021008090819,4.137164559405029,4.137164559405029,4.607168188650764,4.830311739964974,4.270695952029551,5.117993812416755,0.691153161953081,4.607168188650764,0.6832166123573445,4.137164559405029,3.914021008090819,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551])",0.0
F162,network beautiful long several society main. number work choose animal goal. — shocking claims celebrity scandal surface internet.,"(10000,[327,503,935,1273,3486,4921,5850,7281,7360,7936,8338,8519,8904,9152,9227,9527,9668,9706],[4.270695952029551,0.691153161953081,4.830311739964974,3.914021008090819,2.849310271098391,2.849310271098391,0.691153161953081,0.6832166123573445,4.270695952029551,0.691153161953081,0.691153161953081,5.117993812416755,4.607168188650764,4.270695952029551,4.42484663185681,3.8187108282864943,5.117993812416755,4.42484663185681])",0.0
R028,item clearly science center run nature hour value. protect pull head plan store many civil. senior safe election general page. experts discuss ongoing developments technology breakthrough.,"(10000,[132,266,490,527,1020,1064,1480,1916,2227,3363,3611,3614,3813,4144,4464,4506,4687,5188,5465,6123,6597,7184,7235,7642,8238,9462],[4.270695952029551,4.137164559405029,5.523458920524919,4.42484663185681,2.455405985391302,4.270695952029551,4.019381523748645,4.830311739964974,2.7200985396183848,4.42484663185681,4.137164559405029,0.6753425559264385,4.607168188650764,4.270695952029551,4.270695952029551,0.691153161953081,0.691153161953081,4.42484663185681,3.7316994512968646,4.137164559405029,3.8187108282864943,4.019381523748645,4.137164559405029,4.137164559405029,4.137164559405029,0.691153161953081])",1.0
R195,much teacher writer attack never serve. eight southern eight area newspaper give. particularly raise light not. experts discuss ongoing developments budget report.,"(10000,[281,524,1720,3238,3527,3614,3743,4506,4687,4991,5432,5649,5693,6443,6906,7160,8482,8708,8759,9121,9462],[3.7316994512968646,3.4440173788450834,3.577548771469606,4.270695952029551,4.270695952029551,0.6753425559264385,4.019381523748645,0.691153161953081,0.691153161953081,2.5277266469709283,2.6902455764687034,4.137164559405029,4.270695952029551,3.2721671219184243,4.137164559405029,5.523458920524919,8.03876304749729,4.607168188650764,4.607168188650764,4.270695952029551,0.691153161953081])",1.0
F116,project ever clear. form give hit us. — shocking claims aliens surface internet.,"(10000,[503,650,1401,2230,3783,5594,5621,5850,7281,7936,8252,8338,9679],[0.691153161953081,2.958509563063383,5.117993812416755,3.577548771469606,4.42484663185681,4.137164559405029,4.019381523748645,0.691153161953081,0.6832166123573445,0.691153161953081,3.914021008090819,0.691153161953081,4.830311739964974])",0.0
R018,despite yes bill herself. yes entire oil around cut those. experts discuss ongoing developments research.,"(10000,[1206,1301,1657,2238,3614,4506,4687,5044,6035,6197,7066,8135,8824,9462],[4.019381523748645,3.7316994512968646,4.830311739964974,4.830311739964974,0.6753425559264385,0.691153161953081,0.691153161953081,8.274329118810059,3.577548771469606,3.7316994512968646,2.920769235080536,3.914021008090819,3.577548771469606,0.691153161953081])",1.0
F073,every well color appear join consumer. pull population almost. happy trip might business service politics. soon receive produce. — shocking claims immortal jellyfish surface internet.,"(10000,[157,211,503,1041,1140,2066,2252,3924,4617,5094,5347,5374,5782,5850,6597,7281,7936,8182,8338,8952,9258,9681,9832,9876,9927],[3.8187108282864943,4.607168188650764,0.691153161953081,3.8187108282864943,4.607168188650764,2.7508701982851385,4.42484663185681,3.914021008090819,4.019381523748645,4.42484663185681,4.42484663185681,4.607168188650764,3.8187108282864943,0.691153161953081,3.8187108282864943,0.6832166123573445,0.691153161953081,4.137164559405029,0.691153161953081,4.270695952029551,4.270695952029551,4.830311739964974,4.607168188650764,2.7508701982851385,5.117993812416755])",0.0
F059,process white third behavior less even claim school. doctor surface spend thing. partner technology management response. — shocking claims miracle drug surface internet.,"(10000,[116,353,503,735,777,1020,1195,1211,1241,1256,1868,2735,5843,5850,6406,7281,7860,7936,8040,8338,8771,8937],[4.42484663185681,4.137164559405029,0.691153161953081,4.137164559405029,4.019381523748645,2.455405985391302,4.270695952029551,4.607168188650764,3.383392757028649,3.125563647726549,4.830311739964974,5.523458920524919,4.270695952029551,0.691153161953081,4.42484663185681,1.366433224714689,2.958509563063383,0.691153161953081,3.914021008090819,0.691153161953081,4.607168188650764,4.270695952029551])",0.0
R078,easy nature present four least return. experts discuss ongoing developments budget report.,"(10000,[760,1243,1634,3611,3614,4506,4687,4991,5432,8130,8684,9462],[4.42484663185681,3.7316994512968646,4.270695952029551,4.137164559405029,0.6753425559264385,0.691153161953081,0.691153161953081,2.5277266469709283,2.6902455764687034,4.137164559405029,5.117993812416755,0.691153161953081])",1.0
F216,instead middle situation middle. share entire mr instead rule. — shocking claims secret cure surface internet.,"(10000,[503,2647,3136,3892,3947,4527,5850,6069,6747,7281,7711,7936,8338,8824,9878],[0.691153161953081,3.914021008090819,3.914021008090819,2.5530444549552183,4.42484663185681,8.03876304749729,0.691153161953081,3.914021008090819,2.5530444549552183,0.6832166123573445,5.117993812416755,0.691153161953081,0.691153161953081,3.577548771469606,3.914021008090819])",0.0
F206,stock hot turn space wife red water. class institution successful environment. — shocking claims celebrity scandal surface internet.,"(10000,[52,503,793,3021,3243,3486,3886,3973,4007,4921,5089,5659,5850,7281,7936,8338,9188,9693],[4.137164559405029,0.691153161953081,4.42484663185681,4.137164559405029,4.137164559405029,2.849310271098391,4.607168188650764,5.117993812416755,4.42484663185681,2.849310271098391,4.42484663185681,4.137164559405029,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081,4.42484663185681,3.914021008090819])",0.0
R036,fill establish mention north improve century. enough take poor. build level how. experts discuss ongoing developments research.,"(10000,[855,1499,1778,2408,2613,2788,2907,2923,3014,3614,4506,4687,4748,6021,7066,9462,9727],[4.270695952029551,4.137164559405029,4.607168188650764,4.137164559405029,5.117993812416755,5.523458920524919,3.914021008090819,4.607168188650764,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081,4.137164559405029,4.607168188650764,2.920769235080536,0.691153161953081,4.42484663185681])",1.0
F104,management local social. plan close candidate best everything during. loss site onto use middle. — shocking claims aliens surface internet.,"(10000,[228,503,650,763,1241,3497,4319,4358,4847,5133,5329,5850,5891,6069,6123,7098,7281,7936,8338,9156],[3.8187108282864943,0.691153161953081,2.958509563063383,4.607168188650764,3.383392757028649,3.914021008090819,3.8187108282864943,3.7316994512968646,4.137164559405029,3.6516567436233283,4.607168188650764,0.691153161953081,4.270695952029551,3.914021008090819,4.137164559405029,4.137164559405029,0.6832166123573445,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
F000,center free democrat issue. brother night line physical. clear spring manager. enter act speak spring popular consider strategy. — shocking claims hoax surface internet.,"(10000,[291,312,503,1073,1116,1182,1480,1611,1644,3378,4377,4732,5234,5850,6148,6869,6928,7161,7281,7435,7516,7936,8338],[4.137164559405029,4.137164559405029,0.691153161953081,4.137164559405029,5.117993812416755,4.607168188650764,4.019381523748645,4.830311739964974,8.84969326371362,5.117993812416755,2.60568818844064,3.7316994512968646,4.137164559405029,0.691153161953081,4.830311739964974,3.914021008090819,4.607168188650764,4.607168188650764,0.6832166123573445,4.019381523748645,4.830311739964974,0.691153161953081,0.691153161953081])",0.0
R136,american production line above. television fast stage color director across. experts discuss ongoing developments education.,"(10000,[30,1182,1853,2406,3614,4506,4687,5047,5627,7652,8353,8713,9263,9462,9832],[4.270695952029551,4.607168188650764,3.914021008090819,4.607168188650764,0.6753425559264385,0.691153161953081,0.691153161953081,2.7200985396183848,4.42484663185681,4.019381523748645,4.019381523748645,4.42484663185681,3.8187108282864943,0.691153161953081,4.607168188650764])",1.0
F019,bag kind exactly gun action remain poor. interview manage citizen create ready. — shocking claims immortal jellyfish surface internet.,"(10000,[8,415,503,1404,2066,2096,2613,3978,5205,5850,6035,6044,6633,7281,7883,7936,8313,8338,9876],[4.019381523748645,4.270695952029551,0.691153161953081,4.830311739964974,2.7508701982851385,4.270695952029551,5.117993812416755,5.117993812416755,4.137164559405029,0.691153161953081,3.577548771469606,4.137164559405029,4.019381523748645,0.6832166123573445,4.270695952029551,0.691153161953081,4.137164559405029,0.691153161953081,2.7508701982851385])",0.0
R012,head safe upon safe compare. task newspaper time american away enough network. experts discuss ongoing developments technology breakthrough.,"(10000,[1020,1064,2227,3238,3614,3737,4506,4570,4687,4748,6735,7515,7642,7652,8157,8451,9462],[2.455405985391302,4.270695952029551,2.7200985396183848,4.270695952029551,0.6753425559264385,3.914021008090819,0.691153161953081,5.523458920524919,0.691153161953081,4.137164559405029,4.830311739964974,4.830311739964974,8.274329118810059,4.019381523748645,4.137164559405029,4.137164559405029,0.691153161953081])",1.0
R052,eye office low behavior discover fund. later bill amount image clearly price. alone young quality politics. experts discuss ongoing developments education.,"(10000,[26,211,560,735,1341,2492,3506,3614,4170,4506,4687,5047,5303,6623,7222,7809,8135,8238,8344,8411,9462],[5.117993812416755,4.607168188650764,4.137164559405029,4.137164559405029,4.019381523748645,4.42484663185681,4.607168188650764,0.6753425559264385,4.137164559405029,0.691153161953081,0.691153161953081,2.7200985396183848,4.270695952029551,5.117993812416755,4.270695952029551,4.270695952029551,3.914021008090819,4.137164559405029,3.8187108282864943,3.914021008090819,0.691153161953081])",1.0
R123,suddenly class defense last. range hope explain. environmental wait respond factor. despite campaign. experts discuss ongoing developments climate change.,"(10000,[165,821,1301,2059,2500,3039,3543,3605,3614,4007,4506,4687,5416,5477,5856,6000,6027,8581,9462],[4.607168188650764,2.849310271098391,3.7316994512968646,2.661258039595451,4.42484663185681,5.117993812416755,4.270695952029551,5.117993812416755,0.6753425559264385,4.42484663185681,0.691153161953081,0.691153161953081,5.523458920524919,4.137164559405029,5.117993812416755,4.270695952029551,4.42484663185681,4.270695952029551,0.691153161953081])",1.0
F040,top apply media friend level choose. foreign source call particularly defense thing like all. — shocking claims government cover-up surface internet.,"(10000,[488,503,1209,1499,1535,2259,3330,3543,3857,4333,5146,5328,5850,6206,6443,7281,7312,7721,7936,8338,9813],[3.7316994512968646,0.691153161953081,3.8187108282864943,4.137164559405029,4.830311739964974,2.849310271098391,4.137164559405029,4.270695952029551,4.270695952029551,4.607168188650764,3.914021008090819,3.8187108282864943,0.691153161953081,4.607168188650764,3.2721671219184243,0.6832166123573445,4.607168188650764,4.137164559405029,0.691153161953081,0.691153161953081,2.997730276216664])",0.0
R160,consumer tonight answer however. piece congress well. experts discuss ongoing developments climate change.,"(10000,[821,2059,3133,3389,3614,3619,4506,4687,8728,8833,9261,9462,9475],[2.849310271098391,2.661258039595451,4.137164559405029,4.42484663185681,0.6753425559264385,4.019381523748645,0.691153161953081,0.691153161953081,4.137164559405029,5.117993812416755,5.523458920524919,0.691153161953081,3.6516567436233283])",1.0
F067,matter theory character owner. six pay get woman budget close. — shocking claims immortal jellyfish surface internet.,"(10000,[503,1468,2066,2402,2634,4563,4867,4897,4991,5401,5850,7281,7936,7937,8338,9426,9876],[0.691153161953081,4.270695952029551,2.7508701982851385,4.019381523748645,4.42484663185681,3.7316994512968646,4.830311739964974,4.019381523748645,2.5277266469709283,3.8187108282864943,0.691153161953081,0.6832166123573445,0.691153161953081,5.117993812416755,0.691153161953081,4.137164559405029,2.7508701982851385])",0.0
R069,follow chance rather agent leave budget wish. black score might offer entire right. experts discuss ongoing developments research.,"(10000,[346,812,1927,1948,2660,2837,2913,2958,3614,3924,4506,4687,4991,5016,7066,8824,9367,9462],[4.607168188650764,4.607168188650764,4.019381523748645,4.42484663185681,5.117993812416755,4.830311739964974,3.4440173788450834,3.8187108282864943,0.6753425559264385,3.914021008090819,0.691153161953081,0.691153161953081,2.5277266469709283,4.270695952029551,2.920769235080536,3.577548771469606,4.137164559405029,0.691153161953081])",1.0
F160,choose start wall although management example head method. politics thousand like. — shocking claims mind control surface internet.,"(10000,[503,1064,1208,1241,2996,3184,5850,5887,6404,6798,7281,7779,7936,8338,8463,9190,9606,9706],[0.691153161953081,4.270695952029551,2.8844015909096608,3.383392757028649,3.172083663361442,2.849310271098391,0.691153161953081,4.607168188650764,4.137164559405029,4.607168188650764,0.6832166123573445,3.8187108282864943,0.691153161953081,0.691153161953081,4.830311739964974,5.117993812416755,4.270695952029551,4.42484663185681])",0.0
F053,form certain full outside best pretty decade. despite part better pressure begin reflect. — shocking claims hoax surface internet.,"(10000,[503,763,997,1301,1513,2543,3919,4377,5621,5661,5850,7281,7936,8338,8568,8634,8740,8897,9288],[0.691153161953081,4.607168188650764,5.523458920524919,3.7316994512968646,4.607168188650764,3.5085558999826545,3.8187108282864943,2.60568818844064,4.019381523748645,5.117993812416755,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081,4.137164559405029,4.830311739964974,4.607168188650764,4.137164559405029,4.607168188650764])",0.0
R074,difference someone manage kid marriage. study positive thank. experts discuss ongoing developments education.,"(10000,[1,798,1344,3614,3671,3723,4224,4506,4687,5047,7866,7883,9462],[4.42484663185681,5.117993812416755,4.830311739964974,0.6753425559264385,4.270695952029551,4.830311739964974,4.607168188650764,0.691153161953081,0.691153161953081,2.7200985396183848,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
